,year_built,permalink,list_price,property_id,listing,primary_photo,sold_date,sold_price,lot_sqft,sqft,baths,garages,beds,postal_code,state,city,recreation_facilities,single_story,garage_1_or_more,hardwood_floors,dining_room,community_security_features,garage_2_or_more,two_or_more_stories,forced_air,shopping,central_air,basement,community_outdoor_space,dishwasher,fireplace,washer_dryer
4034,1922,1853-Fairmount-Ave_Saint-Paul_MN_55105_M86711-99634,675000.0,8671199634,2958348003,https://ap.rdcpix.com/2d0f714b5d813bbc148a4ba25902f65al-b195668935s-w1024_h768.jpg,2024-01-08,675000.0,6142,2286,3,2,4,55105,Minnesota,Saint Paul,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1
4035,1947,1705-3rd-St-E_Saint-Paul_MN_55106_M78803-25875,224900.0,7880325875,2962078577,https://ap.rdcpix.com/0d487fad15b943e190fbf65bf0fb86d2l-m641197758s-w1024_h768.jpg,2024-01-08,224900.0,4400,720,2,1,2,55106,Minnesota,Saint Paul,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1
4036,1919,585-Annapolis-St-E_Saint-Paul_MN_55118_M73365-08531,149000.0,7336508531,2961096162,https://ap.rdcpix.com/48dfd12c3275b774eb1cc5fdd1983fc8l-b588511907s-w1024_h768.jpg,2024-01-08,170000.0,5140,571,2,1,1,55118,Minnesota,Saint Paul,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4038,1900,673-Cottage-Ave-E_Saint-Paul_MN_55106_M75565-90519,225000.0,7556590519,2961031940,https://ap.rdcpix.com/167f4aa4faec05932e7875c5898a5d83l-m170220489s-w1024_h768.jpg,2024-01-08,220000.0,3964,788,1,1,0,55106,Minnesota,Saint Paul,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
4039,1941,1168-Virginia-St_Saint-Paul_MN_55117_M80627-16251,199900.0,8062716251,2961549201,https://ap.rdcpix.com/a30335c37bce241f56befade58b68cfal-m4055006345s-w1024_h768.jpg,2024-01-05,207000.0,5532,1262,1,1,2,55117,Minnesota,Saint Paul,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
4040,1926,1397-Blair-Ave_Saint-Paul_MN_55104_M81869-87316,325000.0,8186987316,2959945679,https://ap.rdcpix.com/648c12dc18f8c211f64cd06362e5c60cl-m2689078121s-w1024_h768.jpg,2024-01-05,325000.0,5053,1453,2,2,4,55104,Minnesota,Saint Paul,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1
4041,1927,1862-Ivy-Ave-E_Saint-Paul_MN_55119_M87202-59284,217777.0,8720259284,2961390072,https://ap.rdcpix.com/9574937266cb8dbca679422945d51db9l-b633273394s-w1024_h768.jpg,2024-01-05,221500.0,6316,864,1,1,2,55119,Minnesota,Saint Paul,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0
4042,1889,287-Avon-St-N_Saint-Paul_MN_55104_M75072-04218,389900.0,7507204218,2961819836,https://ap.rdcpix.com/13056a8a61d8f6b5d6d825816a260672l-m2895903450s-w1024_h768.jpg,2024-01-05,389900.0,4792,2277,3,0,6,55104,Minnesota,Saint Paul,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4043,1890,1039-Victoria-St-N_Saint-Paul_MN_55103_M79555-47624,249900.0,7955547624,2960069785,https://ap.rdcpix.com/da9d4b9d9a3d9fa826fbc52558faadf1l-b895048990s-w1024_h768.jpg,2024-01-05,247900.0,4922,1225,2,0,4,55103,Minnesota,Saint Paul,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4044,1956,1056-Edgewater-Ave_Saint-Paul_MN_55126_M72986-67672,429000.0,7298667672,2961991594,https://ap.rdcpix.com/74f471683ca1c76765acb7442603a5a2l-m1473739363s-w1024_h768.jpg,2024-01-05,420000.0,10019,1928,2,2,4,55126,Minnesota,Shoreview,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1
4045,2010,2663-Sierra-Ln_Little-Canada_MN_55117_M85469-55562,409900.0,8546955562,2962765852,https://ap.rdcpix.com/0bd3587d5dd668f57f0ff1d016d4f763l-m2965123677s-w1024_h768.jpg,2024-01-05,393000.0,11761,2152,3,2,3,55117,Minnesota,Little Canada,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
4046,1951,682-Lexington-Pkwy-N_Saint-Paul_MN_55104_M76947-15772,249900.0,7694715772,2961522902,https://ap.rdcpix.com/dc4f571ec3863eb46a1fee140dda5a4dl-m4200702165s-w1024_h768.jpg,2024-01-05,250000.0,5271,992,1,1,2,55104,Minnesota,Saint Paul,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1
4047,1916,2057-Fairmount-Ave_Saint-Paul_MN_55105_M88944-83160,725000.0,8894483160,2960891839,https://ap.rdcpix.com/e2f71131444cc6179b59b6fa76936845l-m4072178624s-w1024_h768.jpg,2024-01-05,705000.0,6142,2592,4,2,4,55105,Minnesota,Saint Paul,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
4358,1961,3301-Ward-Rd_Raleigh_NC_27604_M50192-85482,327000.0,5019285482,2962196060,https://ap.rdcpix.com/847b8fd7e963c84548fd67712d19430dl-m1239556294s-w1024_h768.jpg,2024-01-16,290000.0,14375,1180,2,0,3,27604,North Carolina,Raleigh,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
4359,1995,5313-Dunrobin-Ct_Raleigh_NC_27610_M62916-71935,334900.0,6291671935,2961584848,https://ap.rdcpix.com/f9b4572240810f5580464f89cdf6667bl-m2283658109s-w1024_h768.jpg,2024-01-16,333500.0,11761,1323,2,1,3,27610,North Carolina,Raleigh,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0
4360,1985,8329-Wycombe-Ln_Raleigh_NC_27615_M64257-08970,329900.0,6425708970,2958138305,https://ap.rdcpix.com/03d090ad903c5e7ab87a90fa52b9834cl-m3784938865s-w1024_h768.jpg,2024-01-16,311500.0,1742,1526,3,0,2,27615,North Carolina,Raleigh,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0
4361,1986,8005-Wynewood-Dr_Raleigh_NC_27616_M69226-87579,300000.0,6922687579,2962879479,https://ap.rdcpix.com/d4d32a982944c78bb82e1d2545c42afdl-m558631764s-w1024_h768.jpg,2024-01-16,272500.0,10454,1697,3,1,3,27616,North Carolina,Raleigh,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
4362,1915,116-Hawthorne-Rd_Raleigh_NC_27605_M56596-64478,975000.0,5659664478,2961494019,https://ap.rdcpix.com/ee898070aee3ad9327cca10284659f4al-m4073365300s-w1024_h768.jpg,2024-01-16,905000.0,8712,4179,5,0,6,27605,North Carolina,Raleigh,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
4363,2004,4849-Tommans-Trl_Raleigh_NC_27616_M53235-61016,329000.0,5323561016,2959595147,https://ap.rdcpix.com/e05e626207df1881b526893629f5989bl-m843675294s-w1024_h768.jpg,2024-01-16,315000.0,3920,1531,3,2,3,27616,North Carolina,Raleigh,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
4364,1979,6109-Trinity-Rd_Raleigh_NC_27607_M55528-23724,230000.0,5552823724,2959546261,https://ap.rdcpix.com/147b1b2251c4cdc90db76acff709a3ccl-m4282586802s-w1024_h768.jpg,2024-01-16,205000.0,21344,1071,2,0,3,27607,North Carolina,Raleigh,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4365,1998,2100-Oakcrest-Ct_Raleigh_NC_27612_M57600-74151,699400.0,5760074151,2954807059,https://ap.rdcpix.com/ad0185a7bd556952582de9d34f18003bl-m4278693711s-w1024_h768.jpg,2024-01-16,700000.0,50094,2857,3,2,3,27612,North Carolina,Raleigh,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0
4366,1981,7004-Farmdale-Rd_Raleigh_NC_27610_M57695-51073,529900.0,5769551073,2960922655,https://ap.rdcpix.com/fab5b2dc5901e1c5b940b42a5f0141cdl-m1021026975s-w1024_h768.jpg,2024-01-16,500000.0,125453,1502,2,2,3,27610,North Carolina,Raleigh,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0
4367,1999,1912-Blue-Slate-Ct_Raleigh_NC_27603_M67779-78146,525000.0,6777978146,2962099251,https://ap.rdcpix.com/ecb5bbba0f54caad062baf60d3f962d0l-m3194356855s-w1024_h768.jpg,2024-01-16,509000.0,32234,2333,3,2,3,27603,North Carolina,Raleigh,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1
4368,1995,5120-Birchleaf-Dr_Raleigh_NC_27606_M63930-52632,1750000.0,6393052632,2958960343,https://ap.rdcpix.com/700e4d825c9dca81bc80098a57b43353l-m2507438605s-w1024_h768.jpg,2024-01-16,1660000.0,174240,7576,6,3,4,27606,North Carolina,Raleigh,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0
4369,2005,2109-Hopeton-Ave_Raleigh_NC_27614_M55296-62497,739990.0,5529662497,2961497059,https://ap.rdcpix.com/ab08f0654e20e5f11bf3a7dcc786fdc6l-m2885665501s-w1024_h768.jpg,2024-01-16,707500.0,6534,3115,3,2,4,27614,North Carolina,Raleigh,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
4370,2003,12312-Birchfalls-Dr_Raleigh_NC_27614_M60077-26455,3190000.0,6007726455,2960942219,https://ap.rdcpix.com/dab29c98e7b45bcacfd9b05eafa0ae20l-m860211967s-w1024_h768.jpg,2024-01-16,3200000.0,101930,11218,9,4,6,27614,North Carolina,Raleigh,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
4371,1995,1512-Oakland-Hills-Way_Raleigh_NC_27604_M62374-81843,254900.0,6237481843,2961325928,https://ap.rdcpix.com/31dc09f61603ab9e0d332076bd13da62l-m2547265785s-w1024_h768.jpg,2024-01-12,246500.0,4356,1230,3,0,2,27604,North Carolina,Raleigh,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
4372,2007,3504-Londonville-Ln_Raleigh_NC_27604_M64945-71693,291500.0,6494571693,2959351251,https://ap.rdcpix.com/856708b74aebe624685441ea3a3df7eal-m2857935333s-w1024_h768.jpg,2024-01-12,280000.0,1742,1507,3,1,3,27604,North Carolina,Raleigh,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0
4373,1981,5420-Turkey-Creek-Dr_Raleigh_NC_27613_M54138-62173,570000.0,5413862173,2962206559,https://ap.rdcpix.com/fc0920cd44f508484c31e02e7471a5c8l-m4073798762s-w1024_h768.jpg,2024-01-12,560000.0,42689,2878,3,3,3,27613,North Carolina,Raleigh,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
4374,1996,6804-Edwell-Ct_Raleigh_NC_27617_M56798-61396,418000.0,5679861396,2960963895,https://ap.rdcpix.com/0114777e5ca3116ac6b971356e547780l-m1684976819s-w1024_h768.jpg,2024-01-12,415000.0,14375,1952,3,2,4,27617,North Carolina,Raleigh,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
4375,2014,702-Chapanoke-Rd_Raleigh_NC_27603_M56889-89441,620000.0,5688989441,2960484134,https://ap.rdcpix.com/41547494e355a7a6dbbba8b1dcda1561l-m3899366000s-w1024_h768.jpg,2024-01-12,641450.0,6970,3240,3,2,5,27603,North Carolina,Raleigh,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1
4376,2000,8513-Buscot-Ct_Raleigh_NC_27615_M64512-86001,375000.0,6451286001,2961947250,https://ap.rdcpix.com/d20fea262e088bf522467d858e51cb40l-m141062998s-w1024_h768.jpg,2024-01-12,383000.0,5227,1543,3,0,3,27615,North Carolina,Raleigh,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0
4378,2018,10156-Chambers-Rd_Raleigh_NC_27603_M62705-45200,775000.0,6270545200,2961522088,https://ap.rdcpix.com/c10d50f0ee21c1ca7b446887a92f01b5l-m3922445694s-w1024_h768.jpg,2024-01-12,750000.0,51401,2734,4,3,4,27603,North Carolina,Raleigh,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
4380,2003,1713-Sharnbrook-Ct_Raleigh_NC_27614_M51329-45720,1180000.0,5132945720,2960087539,https://ap.rdcpix.com/d863eef4e9c7362bdeac3e3ec9bca5efl-m494920766s-w1024_h768.jpg,2024-01-12,1150000.0,71003,4443,5,3,4,27614,North Carolina,Raleigh,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0
4381,2022,10801-Indian-Lake-Gln_Raleigh_NC_27603_M96154-51897,439900.0,9615451897,2961326305,https://ap.rdcpix.com/64b19f2614636d096055d3c56dfbd753l-m2157063251s-w1024_h768.jpg,2024-01-11,425000.0,29185,1578,2,2,3,27603,North Carolina,Raleigh,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1
4382,2004,10536-Bedfordtown-Dr_Raleigh_NC_27614_M52598-55667,874900.0,5259855667,2960415724,https://ap.rdcpix.com/87a5efca8de2cb0129b106d9d1b768fal-m1974192909s-w1024_h768.jpg,2024-01-11,874900.0,10454,4364,6,2,5,27614,North Carolina,Raleigh,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1
4383,2019,812-Grove-Creek-Ln_Raleigh_NC_27610_M91096-89963,300000.0,9109689963,2960767352,https://ap.rdcpix.com/e467b3f3cc7715a4e5a218e20c9c748fl-m640016515s-w1024_h768.jpg,2024-01-11,290000.0,5227,1246,2,0,3,27610,North Carolina,Raleigh,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4384,1984,3303-Comstock-Rd_Raleigh_NC_27604_M52283-66832,244900.0,5228366832,2961382306,https://ap.rdcpix.com/9135029492a9673c9548cd03fc802d3al-m2428615445s-w1024_h768.jpg,2024-01-11,238000.0,3920,1058,2,0,2,27604,North Carolina,Raleigh,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
4385,2008,9157-Wooden-Rd_Raleigh_NC_27617_M58711-19812,398000.0,5871119812,2961803025,https://ap.rdcpix.com/e6de77f55eee2b4fee27adbad6323ffcl-m536865404s-w1024_h768.jpg,2024-01-11,390000.0,1307,1652,3,1,3,27617,North Carolina,Raleigh,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
4386,1947,206-Poplar-St_Raleigh_NC_27604_M63979-63513,525000.0,6397963513,2954771230,https://ap.rdcpix.com/89347e5716ccd7566a27c1c5ab4fc76al-m2152394669s-w1024_h768.jpg,2024-01-11,487000.0,6970,676,1,0,2,27604,North Carolina,Raleigh,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4388,1990,6000-S-Downs-Dr_Raleigh_NC_27603_M69515-32641,399000.0,6951532641,2962092807,https://ap.rdcpix.com/99e8fc361a367322a484a69e9d40a4dbl-m3695910512s-w1024_h768.jpg,2024-01-11,400000.0,37026,1617,3,0,3,27603,North Carolina,Raleigh,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
4389,2008,321-Allister-Dr_Raleigh_NC_27609_M52354-97192,750000.0,5235497192,2959441434,https://ap.rdcpix.com/7943a822fef7821305831b56842ee96fl-m1210781077s-w1024_h768.jpg,2024-01-11,725000.0,2614,2496,4,1,3,27609,North Carolina,Raleigh,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1
4390,1982,7604-Coppersmith-Ct_Raleigh_NC_27615_M62379-98492,380000.0,6237998492,2961053867,https://ap.rdcpix.com/b999b0d2a9719fa085da784444b4f119l-m900204832s-w1024_h768.jpg,2024-01-11,375000.0,10890,1657,3,0,3,27615,North Carolina,Raleigh,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
4391,1980,1805-Rankin-St_Raleigh_NC_27604_M64862-35158,335000.0,6486235158,2961934881,https://ap.rdcpix.com/b18ab4cacb9f7c796b3975a19b1434ffl-m2830392930s-w1024_h768.jpg,2024-01-11,310000.0,7841,748,1,0,1,27604,North Carolina,Raleigh,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4392,1967,3808-Huntleigh-Dr_Raleigh_NC_27604_M53701-20180,439000.0,5370120180,2961460643,https://ap.rdcpix.com/5a98176d305735f23c37abb968bcd7f8l-b2778455105s-w1024_h768.jpg,2024-01-10,399000.0,11761,1973,3,1,4,27604,North Carolina,Raleigh,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
4393,1997,9213-Sulkirk-Dr_Raleigh_NC_27617_M51461-80021,442900.0,5146180021,2962323437,https://ap.rdcpix.com/5157d06ae4b5451539ae7b84763790afl-m1146392112s-w1024_h768.jpg,2024-01-10,437000.0,8712,2057,3,2,3,27617,North Carolina,Raleigh,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
4394,2008,8108-Harps-Mill-Rd_Raleigh_NC_27615_M59012-86852,2099500.0,5901286852,2954183775,https://ap.rdcpix.com/dfd181392786d219731d152e7ab5ce54l-m5184466s-w1024_h768.jpg,2024-01-10,1862500.0,28750,5743,4,3,4,27615,North Carolina,Raleigh,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0
4395,2006,2600-Quarry-Springs-Rd_Raleigh_NC_27610_M69224-40352,349900.0,6922440352,2961560790,https://ap.rdcpix.com/8a4c20c83135330b9e726845626f3cb5l-m1582991056s-w1024_h768.jpg,2024-01-10,356000.0,8276,2079,3,1,3,27610,North Carolina,Raleigh,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0
4398,2006,4724-All-Points-View-Way_Raleigh_NC_27614_M61494-61949,450000.0,6149461949,2961031829,https://ap.rdcpix.com/268d4e4081209fcca61d922512fb5acbl-m2741463431s-w1024_h768.jpg,2024-01-10,440000.0,2614,2217,3,2,3,27614,North Carolina,Raleigh,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
4399,1987,1609-Spennymore-Rd_Raleigh_NC_27603_M61018-31887,335000.0,6101831887,2962196065,https://ap.rdcpix.com/43ca4bacf0ecc114187e207bcf9c602fl-m2132094210s-w1024_h768.jpg,2024-01-10,335000.0,31363,1539,2,0,3,27603,North Carolina,Raleigh,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4400,1986,8005-Wynewood-Dr_Raleigh_NC_27616_M69226-87579,300000.0,6922687579,2962879479,https://ap.rdcpix.com/d4d32a982944c78bb82e1d2545c42afdl-m558631764s-w1024_h768.jpg,2024-01-16,272500.0,10454,1697,3,1,3,27616,North Carolina,Raleigh,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
4401,1915,116-Hawthorne-Rd_Raleigh_NC_27605_M56596-64478,975000.0,5659664478,2961494019,https://ap.rdcpix.com/ee898070aee3ad9327cca10284659f4al-m4073365300s-w1024_h768.jpg,2024-01-16,905000.0,8712,4179,5,0,6,27605,North Carolina,Raleigh,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
4402,1985,8329-Wycombe-Ln_Raleigh_NC_27615_M64257-08970,329900.0,6425708970,2958138305,https://ap.rdcpix.com/03d090ad903c5e7ab87a90fa52b9834cl-m3784938865s-w1024_h768.jpg,2024-01-16,311500.0,1742,1526,3,0,2,27615,North Carolina,Raleigh,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0
4403,1995,5313-Dunrobin-Ct_Raleigh_NC_27610_M62916-71935,334900.0,6291671935,2961584848,https://ap.rdcpix.com/f9b4572240810f5580464f89cdf6667bl-m2283658109s-w1024_h768.jpg,2024-01-16,333500.0,11761,1323,2,1,3,27610,North Carolina,Raleigh,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0
4404,2004,4849-Tommans-Trl_Raleigh_NC_27616_M53235-61016,329000.0,5323561016,2959595147,https://ap.rdcpix.com/e05e626207df1881b526893629f5989bl-m843675294s-w1024_h768.jpg,2024-01-16,315000.0,3920,1531,3,2,3,27616,North Carolina,Raleigh,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
4405,1979,6109-Trinity-Rd_Raleigh_NC_27607_M55528-23724,230000.0,5552823724,2959546261,https://ap.rdcpix.com/147b1b2251c4cdc90db76acff709a3ccl-m4282586802s-w1024_h768.jpg,2024-01-16,205000.0,21344,1071,2,0,3,27607,North Carolina,Raleigh,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4406,1998,2100-Oakcrest-Ct_Raleigh_NC_27612_M57600-74151,699400.0,5760074151,2954807059,https://ap.rdcpix.com/ad0185a7bd556952582de9d34f18003bl-m4278693711s-w1024_h768.jpg,2024-01-16,700000.0,50094,2857,3,2,3,27612,North Carolina,Raleigh,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0
4407,1981,7004-Farmdale-Rd_Raleigh_NC_27610_M57695-51073,529900.0,5769551073,2960922655,https://ap.rdcpix.com/fab5b2dc5901e1c5b940b42a5f0141cdl-m1021026975s-w1024_h768.jpg,2024-01-16,500000.0,125453,1502,2,2,3,27610,North Carolina,Raleigh,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0
4408,1999,1912-Blue-Slate-Ct_Raleigh_NC_27603_M67779-78146,525000.0,6777978146,2962099251,https://ap.rdcpix.com/ecb5bbba0f54caad062baf60d3f962d0l-m3194356855s-w1024_h768.jpg,2024-01-16,509000.0,32234,2333,3,2,3,27603,North Carolina,Raleigh,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1
4409,2005,2109-Hopeton-Ave_Raleigh_NC_27614_M55296-62497,739990.0,5529662497,2961497059,https://ap.rdcpix.com/ab08f0654e20e5f11bf3a7dcc786fdc6l-m2885665501s-w1024_h768.jpg,2024-01-16,707500.0,6534,3115,3,2,4,27614,North Carolina,Raleigh,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
4410,1995,5120-Birchleaf-Dr_Raleigh_NC_27606_M63930-52632,1750000.0,6393052632,2958960343,https://ap.rdcpix.com/700e4d825c9dca81bc80098a57b43353l-m2507438605s-w1024_h768.jpg,2024-01-16,1660000.0,174240,7576,6,3,4,27606,North Carolina,Raleigh,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0
4411,2003,12312-Birchfalls-Dr_Raleigh_NC_27614_M60077-26455,3190000.0,6007726455,2960942219,https://ap.rdcpix.com/dab29c98e7b45bcacfd9b05eafa0ae20l-m860211967s-w1024_h768.jpg,2024-01-16,3200000.0,101930,11218,9,4,6,27614,North Carolina,Raleigh,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
4412,2007,3504-Londonville-Ln_Raleigh_NC_27604_M64945-71693,291500.0,6494571693,2959351251,https://ap.rdcpix.com/856708b74aebe624685441ea3a3df7eal-m2857935333s-w1024_h768.jpg,2024-01-12,280000.0,1742,1507,3,1,3,27604,North Carolina,Raleigh,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0
4413,1995,1512-Oakland-Hills-Way_Raleigh_NC_27604_M62374-81843,254900.0,6237481843,2961325928,https://ap.rdcpix.com/31dc09f61603ab9e0d332076bd13da62l-m2547265785s-w1024_h768.jpg,2024-01-12,246500.0,4356,1230,3,0,2,27604,North Carolina,Raleigh,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
4414,1981,5420-Turkey-Creek-Dr_Raleigh_NC_27613_M54138-62173,570000.0,5413862173,2962206559,https://ap.rdcpix.com/fc0920cd44f508484c31e02e7471a5c8l-m4073798762s-w1024_h768.jpg,2024-01-12,560000.0,42689,2878,3,3,3,27613,North Carolina,Raleigh,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
4415,1996,6804-Edwell-Ct_Raleigh_NC_27617_M56798-61396,418000.0,5679861396,2960963895,https://ap.rdcpix.com/0114777e5ca3116ac6b971356e547780l-m1684976819s-w1024_h768.jpg,2024-01-12,415000.0,14375,1952,3,2,4,27617,North Carolina,Raleigh,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
4416,2014,702-Chapanoke-Rd_Raleigh_NC_27603_M56889-89441,620000.0,5688989441,2960484134,https://ap.rdcpix.com/41547494e355a7a6dbbba8b1dcda1561l-m3899366000s-w1024_h768.jpg,2024-01-12,641450.0,6970,3240,3,2,5,27603,North Carolina,Raleigh,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1
4417,2000,8513-Buscot-Ct_Raleigh_NC_27615_M64512-86001,375000.0,6451286001,2961947250,https://ap.rdcpix.com/d20fea262e088bf522467d858e51cb40l-m141062998s-w1024_h768.jpg,2024-01-12,383000.0,5227,1543,3,0,3,27615,North Carolina,Raleigh,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0
4419,2018,10156-Chambers-Rd_Raleigh_NC_27603_M62705-45200,775000.0,6270545200,2961522088,https://ap.rdcpix.com/c10d50f0ee21c1ca7b446887a92f01b5l-m3922445694s-w1024_h768.jpg,2024-01-12,750000.0,51401,2734,4,3,4,27603,North Carolina,Raleigh,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
4421,2003,1713-Sharnbrook-Ct_Raleigh_NC_27614_M51329-45720,1180000.0,5132945720,2960087539,https://ap.rdcpix.com/d863eef4e9c7362bdeac3e3ec9bca5efl-m494920766s-w1024_h768.jpg,2024-01-12,1150000.0,71003,4443,5,3,4,27614,North Carolina,Raleigh,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0
4422,2004,10536-Bedfordtown-Dr_Raleigh_NC_27614_M52598-55667,874900.0,5259855667,2960415724,https://ap.rdcpix.com/87a5efca8de2cb0129b106d9d1b768fal-m1974192909s-w1024_h768.jpg,2024-01-11,874900.0,10454,4364,6,2,5,27614,North Carolina,Raleigh,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1
4423,2022,10801-Indian-Lake-Gln_Raleigh_NC_27603_M96154-51897,439900.0,9615451897,2961326305,https://ap.rdcpix.com/64b19f2614636d096055d3c56dfbd753l-m2157063251s-w1024_h768.jpg,2024-01-11,425000.0,29185,1578,2,2,3,27603,North Carolina,Raleigh,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1
4424,2019,812-Grove-Creek-Ln_Raleigh_NC_27610_M91096-89963,300000.0,9109689963,2960767352,https://ap.rdcpix.com/e467b3f3cc7715a4e5a218e20c9c748fl-m640016515s-w1024_h768.jpg,2024-01-11,290000.0,5227,1246,2,0,3,27610,North Carolina,Raleigh,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4425,1984,3303-Comstock-Rd_Raleigh_NC_27604_M52283-66832,244900.0,5228366832,2961382306,https://ap.rdcpix.com/9135029492a9673c9548cd03fc802d3al-m2428615445s-w1024_h768.jpg,2024-01-11,238000.0,3920,1058,2,0,2,27604,North Carolina,Raleigh,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
4426,2008,9157-Wooden-Rd_Raleigh_NC_27617_M58711-19812,398000.0,5871119812,2961803025,https://ap.rdcpix.com/e6de77f55eee2b4fee27adbad6323ffcl-m536865404s-w1024_h768.jpg,2024-01-11,390000.0,1307,1652,3,1,3,27617,North Carolina,Raleigh,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
4427,1947,206-Poplar-St_Raleigh_NC_27604_M63979-63513,525000.0,6397963513,2954771230,https://ap.rdcpix.com/89347e5716ccd7566a27c1c5ab4fc76al-m2152394669s-w1024_h768.jpg,2024-01-11,487000.0,6970,676,1,0,2,27604,North Carolina,Raleigh,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4428,1990,6000-S-Downs-Dr_Raleigh_NC_27603_M69515-32641,399000.0,6951532641,2962092807,https://ap.rdcpix.com/99e8fc361a367322a484a69e9d40a4dbl-m3695910512s-w1024_h768.jpg,2024-01-11,400000.0,37026,1617,3,0,3,27603,North Carolina,Raleigh,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
